Sim	Run	Time	totMass	NInd	abovemass	belowmass	BareGround	pcBare	pcBareSoil	mean_WL	mean_bres	shannon	NPFT	Cutted	Grazed	aLitter	bLitterNNonClonal	NClonal	NGenets	MSeed	NSpacer
11	1	42	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	1	43	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	1	44	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	1	45	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	1	46	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	1	47	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	1	48	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	1	49	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	1	50	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	1	51	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	1	52	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	1	53	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	1	54	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	1	55	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	1	56	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	1	57	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	1	58	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	1	59	1081.5	2	216.3	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	1	60	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	1	61	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	1	62	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	1	63	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	1	64	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	1	65	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	1	66	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	1	67	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	1	68	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	1	69	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	1	70	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	1	71	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	1	72	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	1	73	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	1	74	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	1	75	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	1	76	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	1	77	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	1	78	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	1	79	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	1	80	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	1	81	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	1	82	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	1	83	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	1	84	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	1	85	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	1	86	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	1	87	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	1	88	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	1	89	973.35	2	108.15	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	0	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	1	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	2	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	3	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	4	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	5	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	6	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	7	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	8	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	9	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	10	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	11	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	12	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	13	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	14	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	15	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	16	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	17	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	18	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	19	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	20	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	21	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	22	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	23	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	24	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	25	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	26	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	27	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	28	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	29	1297.8	2	432.6	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	30	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	31	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	32	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	33	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	34	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	35	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	36	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	37	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	38	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	39	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	40	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	41	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	42	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	43	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	44	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	45	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	46	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	47	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	48	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	49	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	50	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	51	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	52	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	53	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	54	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	55	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	56	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	57	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	58	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	59	1081.5	2	216.3	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	60	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	61	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	62	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	63	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	64	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	65	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	66	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	67	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	68	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	69	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	70	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	71	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	72	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	73	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	74	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	75	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	76	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	77	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	78	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	79	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	2	80	540.75	1	108.15	432.6	0.9968	0.9768	-60	100	0.346574	1	0	0	54.075	216.3	0	1	1	0	0
11	2	81	540.75	1	108.15	432.6	0.9972	0.9884	-60	100	0.346574	1	0	0	27.0375	108.15	0	1	1	0	0
11	2	82	540.75	1	108.15	432.6	0.9976	0.9884	-60	100	0.346574	1	0	0	13.5188	54.075	0	1	1	0	0
11	2	83	540.75	1	108.15	432.6	0.998	0.9884	-60	100	0.346574	1	0	0	6.75938	27.0375	0	1	1	0	0
11	2	84	540.75	1	108.15	432.6	0.998	0.9884	-60	100	0.346574	1	0	0	3.37969	13.5188	0	1	1	0	0
11	2	85	540.75	1	108.15	432.6	0.998	0.9884	-60	100	0	1	0	0	0	0	0	1	1	0	0
11	2	86	540.75	1	108.15	432.6	0.9984	0.9884	-60	100	0	1	0	0	0	0	0	1	1	0	0
11	2	87	540.75	1	108.15	432.6	0.9984	0.9884	-60	100	0	1	0	0	0	0	0	1	1	0	0
11	2	88	540.75	1	108.15	432.6	0.9984	0.9884	-60	100	0	1	0	0	0	0	0	1	1	0	0
11	2	89	486.675	1	54.075	432.6	0.9984	0.9884	-60	100	0	1	0	0	0	0	0	1	1	0	0
11	3	0	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	1	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	2	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	3	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	4	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	5	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	6	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	7	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	8	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	9	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	10	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	11	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	12	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	13	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	14	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	15	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	16	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	17	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	18	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	19	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	20	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	21	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	22	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	23	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	24	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	25	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	26	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	27	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	28	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	29	1297.8	2	432.6	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	30	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	31	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	32	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	33	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	34	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	35	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	36	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	37	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	38	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	39	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	40	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	41	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	42	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	43	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	44	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	45	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	46	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	47	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	48	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	49	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	50	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	51	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	52	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	53	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	54	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	55	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	56	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	57	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	58	1297.8	2	432.6	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	59	1081.5	2	216.3	865.2	0.9952	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	60	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	61	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	62	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	63	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	64	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	65	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	66	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	67	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	68	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	69	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	70	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	71	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	72	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	73	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	74	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	75	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	76	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	77	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	78	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	79	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	80	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	81	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	82	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	83	1081.5	2	216.3	865.2	0.9968	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	3	84	540.75	1	108.15	432.6	0.9968	0.9768	-60	100	0.346574	1	0	0	54.075	216.3	0	1	1	0	0
11	3	85	540.75	1	108.15	432.6	0.9972	0.9884	-60	100	0.346574	1	0	0	27.0375	108.15	0	1	1	0	0
11	3	86	540.75	1	108.15	432.6	0.9976	0.9884	-60	100	0.346574	1	0	0	13.5188	54.075	0	1	1	0	0
11	3	87	540.75	1	108.15	432.6	0.998	0.9884	-60	100	0.346574	1	0	0	6.75938	27.0375	0	1	1	0	0
11	3	88	540.75	1	108.15	432.6	0.998	0.9884	-60	100	0.346574	1	0	0	3.37969	13.5188	0	1	1	0	0
11	3	89	486.675	1	54.075	432.6	0.998	0.9884	-60	100	0	1	0	0	0	0	0	1	1	0	0
11	4	0	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	4	1	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	4	2	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	4	3	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	4	4	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	4	5	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	4	6	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	4	7	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	4	8	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
11	4	9	1730.4	2	865.2	865.2	0.9928	0.9768	-60	100	0	1	0	0	0	0	0	2	2	0	0
